,날짜,호선명,역명,승차총승객수,하차총승객수,등록일자
554,20200624,일산선,삼송,16620,16003,20200627
555,20200624,일산선,원당,10384,9922,20200627
556,20200624,일산선,화정,15713,16381,20200627
557,20200624,일산선,대곡,1666,1237,20200627
558,20200624,일산선,백석,9147,9164,20200627
559,20200624,일산선,마두,7051,7375,20200627
560,20200624,일산선,정발산,6414,6369,20200627
561,20200624,일산선,주엽,8077,8244,20200627
562,20200624,일산선,대화,12697,10013,20200627
563,20200624,장항선,봉명,1167,1171,20200627
564,20200624,장항선,쌍용(나사렛대),2297,2071,20200627
565,20200624,장항선,아산,2441,2169,20200627
566,20200624,장항선,배방,810,772,20200627
567,20200624,장항선,온양온천,3414,3396,20200627
568,20200624,장항선,신창(순천향대),1287,1262,20200627
569,20200624,중앙선,회기,22744,22113,20200627
570,20200624,중앙선,중랑,5140,4888,20200627
571,20200624,중앙선,상봉(시외버스터미널),5383,5179,20200627
572,20200624,중앙선,망우,6911,6700,20200627
573,20200624,중앙선,양원,1580,1584,20200627
574,20200624,중앙선,구리,12632,12924,20200627
575,20200624,중앙선,도농,9439,8328,20200627
576,20200624,중앙선,양정,772,696,20200627
577,20200624,중앙선,덕소,5258,5263,20200627
578,20200624,중앙선,도심,2522,1880,20200627
579,20200624,중앙선,팔당,649,635,20200627
580,20200624,중앙선,운길산,556,574,20200627
581,20200624,중앙선,양수,1583,1594,20200627
582,20200624,중앙선,신원,133,121,20200627
583,20200624,중앙선,국수,567,574,20200627
584,20200624,중앙선,아신,439,446,20200627
585,20200624,중앙선,오빈,262,256,20200627
586,20200624,중앙선,양평,2203,2127,20200627
587,20200624,중앙선,원덕,300,256,20200627
588,20200624,중앙선,용문,1339,1337,20200627
589,20200624,중앙선,지평,44,26,20200627
590,20200625,1호선,서울역,42636,40468,20200628
591,20200625,1호선,동묘앞,7460,7857,20200628
592,20200625,1호선,시청,21505,21893,20200628
593,20200625,1호선,종각,39098,38347,20200628
594,20200625,1호선,종로3가,26100,24375,20200628
595,20200625,1호선,종로5가,22777,23022,20200628
596,20200625,1호선,동대문,11063,11108,20200628
597,20200625,1호선,신설동,14415,14400,20200628
598,20200625,1호선,제기동,15701,16131,20200628
599,20200625,1호선,청량리(서울시립대입구),20123,20055,20200628
600,20200625,2호선,시청,23991,24025,20200628
601,20200625,2호선,을지로입구,39678,41494,20200628
602,20200625,2호선,을지로3가,21842,21654,20200628
603,20200625,2호선,을지로4가,13056,12827,20200628
604,20200625,2호선,동대문역사문화공원(DDP),11955,13197,20200628
605,20200625,2호선,신당,13469,13814,20200628
606,20200625,2호선,상왕십리,13893,13448,20200628
607,20200625,2호선,왕십리(성동구청),15973,13195,20200628
608,20200625,2호선,한양대,7675,8409,20200628
609,20200625,2호선,뚝섬,19482,21094,20200628
610,20200625,2호선,성수,32541,36134,20200628
611,20200625,2호선,건대입구,32177,34940,20200628
612,20200625,2호선,구의(광진구청),23528,22665,20200628
613,20200625,2호선,강변(동서울터미널),31157,30311,20200628
614,20200625,2호선,잠실나루,14811,14378,20200628
615,20200625,2호선,잠실(송파구청),62774,63064,20200628
616,20200625,2호선,잠실새내,20514,20384,20200628
617,20200625,2호선,종합운동장,7034,7529,20200628
618,20200625,2호선,삼성(무역센터),54164,56168,20200628
619,20200625,2호선,선릉,58679,52761,20200628
620,20200625,2호선,역삼,50532,56374,20200628
621,20200625,2호선,강남,86672,87319,20200628
622,20200625,2호선,교대(법원.검찰청),36580,41540,20200628
623,20200625,2호선,서초,22742,22776,20200628
624,20200625,2호선,방배,17696,18304,20200628
625,20200625,2호선,사당,37149,40711,20200628
626,20200625,2호선,낙성대(강감찬),27723,26198,20200628
627,20200625,2호선,서울대입구(관악구청),47796,46073,20200628
628,20200625,2호선,봉천,24632,22512,20200628
629,20200625,2호선,신림,63061,60504,20200628
630,20200625,2호선,신대방,26320,25181,20200628
631,20200625,2호선,구로디지털단지,61424,61625,20200628
632,20200625,2호선,대림(구로구청),24668,24752,20200628
633,20200625,2호선,신도림,49569,48920,20200628
634,20200625,2호선,문래,21306,21857,20200628
635,20200625,2호선,영등포구청,23135,23556,20200628
636,20200625,2호선,당산,19335,22438,20200628
637,20200625,2호선,합정,29866,30993,20200628
638,20200625,2호선,홍대입구,46120,48902,20200628
639,20200625,2호선,신촌,30679,32387,20200628
640,20200625,2호선,이대,11527,11864,20200628
641,20200625,2호선,아현,10033,9533,20200628
642,20200625,2호선,충정로(경기대입구),10506,11074,20200628
643,20200625,2호선,용답,2548,2515,20200628
644,20200625,2호선,신답,1585,1802,20200628
645,20200625,2호선,신설동,3211,3169,20200628
646,20200625,2호선,도림천,1282,1368,20200628
647,20200625,2호선,양천구청,6654,6865,20200628
648,20200625,2호선,신정네거리,9525,9757,20200628
649,20200625,2호선,용두(동대문구청),2204,2317,20200628
650,20200625,3호선,지축,3381,3276,20200628
651,20200625,3호선,구파발,20853,19444,20200628
652,20200625,3호선,연신내,38075,35443,20200628
653,20200625,3호선,불광,16150,17113,20200628
654,20200625,3호선,녹번,14435,12725,20200628
655,20200625,3호선,홍제,17234,16350,20200628
656,20200625,3호선,무악재,3914,3949,20200628
657,20200625,3호선,독립문,6665,7156,20200628
658,20200625,3호선,경복궁(정부서울청사),18252,17963,20200628
659,20200625,3호선,안국,19396,20102,20200628
660,20200625,3호선,종로3가,10177,11781,20200628
661,20200625,3호선,을지로3가,11044,11607,20200628
662,20200625,3호선,충무로,1,0,20200628
663,20200625,3호선,동대입구,7282,7542,20200628
664,20200625,3호선,약수,13049,12690,20200628
665,20200625,3호선,금호,8129,7562,20200628
666,20200625,3호선,옥수,9042,9373,20200628
667,20200625,3호선,압구정,30060,32563,20200628
668,20200625,3호선,신사,28559,31099,20200628
669,20200625,3호선,잠원,5874,5749,20200628
670,20200625,3호선,고속터미널,36739,36027,20200628
671,20200625,3호선,교대(법원.검찰청),15215,10044,20200628
672,20200625,3호선,남부터미널(예술의전당),28250,29291,20200628
673,20200625,3호선,양재(서초구청),38796,42614,20200628
674,20200625,3호선,매봉,11997,11545,20200628
675,20200625,3호선,도곡,5319,5440,20200628
676,20200625,3호선,대치,10596,10532,20200628
677,20200625,3호선,학여울,2001,2060,20200628
678,20200625,3호선,대청,9870,8994,20200628
679,20200625,3호선,일원,9697,9461,20200628
680,20200625,3호선,수서,16464,16628,20200628
681,20200625,3호선,가락시장,9206,8944,20200628
682,20200625,3호선,경찰병원,7704,7670,20200628
683,20200625,3호선,오금,6349,5670,20200628
684,20200625,4호선,수유(강북구청),33724,33257,20200628
685,20200625,4호선,미아(서울사이버대학),15378,14598,20200628
686,20200625,4호선,미아사거리,27979,26990,20200628
687,20200625,4호선,길음,20477,19822,20200628
688,20200625,4호선,성신여대입구(돈암),19755,18664,20200628
689,20200625,4호선,한성대입구(삼선교),13454,13097,20200628
690,20200625,4호선,혜화,29256,29589,20200628
691,20200625,4호선,동대문,20176,20632,20200628
692,20200625,4호선,동대문역사문화공원(DDP),14630,13912,20200628
693,20200625,4호선,충무로,27305,28403,20200628
694,20200625,4호선,명동,16995,18051,20200628
695,20200625,4호선,회현(남대문시장),22703,24141,20200628
696,20200625,4호선,서울역,11722,15865,20200628
697,20200625,4호선,숙대입구(갈월),13779,13281,20200628
698,20200625,4호선,삼각지,4899,5292,20200628
699,20200625,4호선,신용산,15696,16434,20200628
700,20200625,4호선,이촌(국립중앙박물관),6591,7462,20200628
701,20200625,4호선,동작(현충원),2433,2604,20200628
702,20200625,4호선,총신대입구(이수),19072,20695,20200628
703,20200625,4호선,사당,24508,21017,20200628
704,20200625,4호선,남태령,1073,994,20200628
705,20200625,4호선,당고개,12181,11031,20200628
706,20200625,4호선,상계,19334,17596,20200628
707,20200625,4호선,노원,19104,21268,20200628
708,20200625,4호선,창동,26291,27865,20200628
709,20200625,4호선,쌍문,29884,26985,20200628
710,20200625,5호선,방화,6687,6415,20200628
711,20200625,5호선,개화산,5189,4823,20200628
712,20200625,5호선,김포공항,5893,5814,20200628
713,20200625,5호선,송정,6760,6259,20200628
714,20200625,5호선,마곡,8583,8255,20200628
715,20200625,5호선,발산,19150,19492,20200628
716,20200625,5호선,우장산,14632,14362,20200628
717,20200625,5호선,화곡,28031,25752,20200628
718,20200625,5호선,까치산,28891,27195,20200628
719,20200625,5호선,신정(은행정),13774,10673,20200628
720,20200625,5호선,목동,17136,18772,20200628
721,20200625,5호선,오목교(목동운동장앞),21925,23780,20200628
722,20200625,5호선,양평,7445,7415,20200628
723,20200625,5호선,영등포구청,3987,4048,20200628
724,20200625,5호선,영등포시장,8563,8932,20200628
725,20200625,5호선,신길,3667,3956,20200628
726,20200625,5호선,여의도,26372,28027,20200628
727,20200625,5호선,여의나루,7216,7468,20200628
728,20200625,5호선,마포,14422,14946,20200628
729,20200625,5호선,공덕,14510,15667,20200628
730,20200625,5호선,애오개,7091,7228,20200628
731,20200625,5호선,충정로(경기대입구),5174,5234,20200628
732,20200625,5호선,서대문,18094,18542,20200628
733,20200625,5호선,광화문(세종문화회관),32694,34911,20200628
734,20200625,5호선,종로3가,11732,11770,20200628
735,20200625,5호선,을지로4가,5926,6139,20200628
736,20200625,5호선,동대문역사문화공원(DDP),2819,3167,20200628
737,20200625,5호선,청구,3977,3688,20200628
738,20200625,5호선,신금호,6363,6405,20200628
739,20200625,5호선,행당,8151,7213,20200628
740,20200625,5호선,왕십리(성동구청),4379,4928,20200628
741,20200625,5호선,마장,5606,5168,20200628
742,20200625,5호선,답십리,15966,14605,20200628
743,20200625,5호선,장한평,17946,17849,20200628
744,20200625,5호선,군자(능동),10575,11609,20200628
745,20200625,5호선,아차산(어린이대공원후문),13710,13284,20200628
746,20200625,5호선,광나루(장신대),12733,11489,20200628
747,20200625,5호선,천호(풍납토성),17151,18468,20200628
748,20200625,5호선,강동,20894,18183,20200628
749,20200625,5호선,길동,7120,7567,20200628
750,20200625,5호선,굽은다리(강동구민회관앞),8864,8310,20200628
751,20200625,5호선,명일,8209,8328,20200628
752,20200625,5호선,고덕,8450,8472,20200628
753,20200625,5호선,상일동,19310,16185,20200628
754,20200625,5호선,둔촌동,8142,8172,20200628
755,20200625,5호선,올림픽공원(한국체대),4014,3355,20200628
756,20200625,5호선,방이,6888,7137,20200628
757,20200625,5호선,오금,3902,3830,20200628
758,20200625,5호선,개롱,6332,6492,20200628
759,20200625,5호선,거여,7689,7224,20200628
760,20200625,5호선,마천,5176,5234,20200628
761,20200625,6호선,응암,17339,17003,20200628
762,20200625,6호선,역촌,3725,4243,20200628
763,20200625,6호선,불광,4507,4569,20200628
764,20200625,6호선,독바위,2719,2821,20200628
765,20200625,6호선,연신내,2,0,20200628
766,20200625,6호선,구산,7202,5484,20200628
767,20200625,6호선,새절(신사),12996,11988,20200628
768,20200625,6호선,증산(명지대앞),9944,9683,20200628
769,20200625,6호선,디지털미디어시티,13381,14967,20200628
770,20200625,6호선,월드컵경기장(성산),4337,4548,20200628
771,20200625,6호선,마포구청,13836,12087,20200628
772,20200625,6호선,망원,13172,14356,20200628
773,20200625,6호선,합정,12324,12290,20200628
774,20200625,6호선,상수,7906,8981,20200628
775,20200625,6호선,광흥창(서강),8888,8708,20200628
776,20200625,6호선,대흥(서강대앞),7806,8179,20200628
777,20200625,6호선,공덕,18499,18172,20200628
778,20200625,6호선,효창공원앞,7042,6330,20200628
779,20200625,6호선,삼각지,5719,4954,20200628
780,20200625,6호선,녹사평(용산구청),4186,4119,20200628
781,20200625,6호선,이태원,7991,8201,20200628
782,20200625,6호선,한강진,6517,7851,20200628
783,20200625,6호선,버티고개,2301,2154,20200628
784,20200625,6호선,약수,3467,3488,20200628
785,20200625,6호선,청구,3774,3991,20200628
786,20200625,6호선,신당,7817,8301,20200628
787,20200625,6호선,동묘앞,7498,7755,20200628
788,20200625,6호선,창신,3672,2928,20200628
789,20200625,6호선,보문,7147,6506,20200628
790,20200625,6호선,안암(고대병원앞),12368,12063,20200628
791,20200625,6호선,고려대(종암),8454,8338,20200628
792,20200625,6호선,월곡(동덕여대),11180,10925,20200628
793,20200625,6호선,상월곡(한국과학기술연구원),6198,5416,20200628
794,20200625,6호선,돌곶이,9084,8615,20200628
795,20200625,6호선,석계,12823,13015,20200628
796,20200625,6호선,태릉입구,5328,5851,20200628
797,20200625,6호선,화랑대(서울여대입구),11875,9415,20200628
798,20200625,6호선,봉화산(서울의료원),9149,8226,20200628
799,20200625,7호선,장암,2232,802,20200628
800,20200625,7호선,도봉산,9027,10046,20200628
801,20200625,7호선,수락산,12101,12009,20200628
802,20200625,7호선,마들,11826,11207,20200628
803,20200625,7호선,노원,19250,20468,20200628
804,20200625,7호선,중계,14348,12816,20200628
805,20200625,7호선,하계,17883,16562,20200628
806,20200625,7호선,공릉(서울과학기술대),12022,11849,20200628
807,20200625,7호선,태릉입구,8323,7836,20200628
808,20200625,7호선,먹골,10086,9587,20200628
809,20200625,7호선,중화,10790,10422,20200628
810,20200625,7호선,상봉(시외버스터미널),16486,15392,20200628
811,20200625,7호선,면목,15461,15122,20200628
812,20200625,7호선,사가정,15295,15271,20200628
813,20200625,7호선,용마산(용마폭포공원),5857,5530,20200628
814,20200625,7호선,중곡,9593,8786,20200628
815,20200625,7호선,군자(능동),14144,11225,20200628
816,20200625,7호선,어린이대공원(세종대),10649,10492,20200628
817,20200625,7호선,건대입구,11288,11952,20200628
818,20200625,7호선,뚝섬유원지,7069,6828,20200628
819,20200625,7호선,청담,19748,22709,20200628
820,20200625,7호선,강남구청,15707,17840,20200628
821,20200625,7호선,학동,23639,25777,20200628
822,20200625,7호선,논현,20016,22360,20200628
823,20200625,7호선,반포,6206,5994,20200628
824,20200625,7호선,고속터미널,14553,12578,20200628
825,20200625,7호선,내방,14216,14634,20200628
826,20200625,7호선,이수,15192,15280,20200628
827,20200625,7호선,남성,11324,10304,20200628
828,20200625,7호선,숭실대입구(살피재),12111,12079,20200628
829,20200625,7호선,상도,10119,9561,20200628
830,20200625,7호선,장승배기,9943,9685,20200628
831,20200625,7호선,신대방삼거리,16145,15180,20200628
832,20200625,7호선,보라매,9814,9791,20200628
833,20200625,7호선,신풍,10757,10240,20200628
834,20200625,7호선,대림(구로구청),7831,7820,20200628
835,20200625,7호선,남구로,15643,16561,20200628
836,20200625,7호선,가산디지털단지,46208,47139,20200628
837,20200625,7호선,철산,21867,22377,20200628
838,20200625,7호선,광명사거리,23198,22581,20200628
